,BasisOfRec,Binomial,CatalogNo,Citation,CollectID,Compiler,Data_sens,Dec_Lat,Dec_Long,Dist_comm,Event_Year,Origin,Presence,Seasonal,Sens_comm,SpatialRef,YrCompiled,recordedBy
21910,PRESERVED_SPECIMEN,Dichapetalum moralesii,4116572,GBIF,,Manuel Vargas,,10.452778,-84.658333,R. B. Arenal Mundo Aventura.,2004.0,1,1,1,,WGS84,2019,Alexánder Francisco Rodríguez González
21911,PRESERVED_SPECIMEN,Dichapetalum moralesii,4116573,GBIF,,Manuel Vargas,,10.452778,-84.658333,R. B. Arenal Mundo Aventura.,2004.0,1,1,1,,WGS84,2019,Alexánder Francisco Rodríguez González
22291,PRESERVED_SPECIMEN,Dichapetalum moralesii,4149731,GBIF,,Manuel Vargas,,10.161278,-83.93830600000001,"P. N. Braulio Carrillo, Quebrada González.",2008.0,1,1,1,,WGS84,2019,Luis Diego Vargas; Diego Castillo ; Jin Noh
22294,PRESERVED_SPECIMEN,Dichapetalum moralesii,4149729,GBIF,,Manuel Vargas,,10.161278,-83.93830600000001,"P. N. Braulio Carrillo, Quebrada González.",2008.0,1,1,1,,WGS84,2019,Luis Diego Vargas; Diego Castillo ; Jin Noh
22299,PRESERVED_SPECIMEN,Dichapetalum moralesii,4149728,GBIF,,Manuel Vargas,,10.161278,-83.93830600000001,"P. N. Braulio Carrillo, Quebrada González.",2008.0,1,1,1,,WGS84,2019,Luis Diego Vargas; Diego Castillo ; Jin Noh
22303,PRESERVED_SPECIMEN,Dichapetalum moralesii,4149730,GBIF,,Manuel Vargas,,10.161278,-83.93830600000001,"P. N. Braulio Carrillo, Quebrada González.",2008.0,1,1,1,,WGS84,2019,Luis Diego Vargas; Diego Castillo ; Jin Noh
22304,PRESERVED_SPECIMEN,Dichapetalum moralesii,4149732,GBIF,,Manuel Vargas,,10.161278,-83.93830600000001,"P. N. Braulio Carrillo, Quebrada González.",2008.0,1,1,1,,WGS84,2019,Luis Diego Vargas; Diego Castillo ; Jin Noh
22310,PRESERVED_SPECIMEN,Dichapetalum moralesii,4149733,GBIF,,Manuel Vargas,,10.161278,-83.93830600000001,"P. N. Braulio Carrillo, Quebrada González.",2008.0,1,1,1,,WGS84,2019,Luis Diego Vargas; Diego Castillo ; Jin Noh
30767,PRESERVED_SPECIMEN,Dichapetalum moralesii,888841,GBIF,Morales Quirós 2681,Manuel Vargas,,9.71,-84.11,"Z.P. Cerros de Caraigres; Fila Bustamante. Cerro Caraigres; bosque primario en Fila El Alto, cerca de la gruta.",1994.0,1,1,1,,WGS84,2019,J. F. Morales|R. J. Abarca
33949,PRESERVED_SPECIMEN,Dichapetalum moralesii,2707131,GBIF,Rueda 17881,Manuel Vargas,,10.966660000000001,-84.33333,"Municipio de El Castillo, Refugio Bartola.",2005.0,1,1,1,,WGS84,2019,R.M. Rueda|L.D. Paguaga|H. Mendoza|Nelson Zamora|Daniel Solano
33954,PRESERVED_SPECIMEN,Dichapetalum moralesii,2707551,GBIF,Rueda 17930,Manuel Vargas,,10.966667,-84.333333,"Municipio de El Castillo, Refugio Bartola.",2005.0,1,1,1,,WGS84,2019,R.M. Rueda|L.D. Paguaga|H. Mendoza|Nelson Zamora|Daniel Solano
33959,PRESERVED_SPECIMEN,Dichapetalum moralesii,2707748,GBIF,Rueda 17974,Manuel Vargas,,10.966667,-84.333333,"Municipio de El Castillo, Refugio Bartola.",2005.0,1,1,1,,WGS84,2019,R.M. Rueda|L.D. Paguaga|H. Mendoza|Nelson Zamora|Daniel Solano
33966,PRESERVED_SPECIMEN,Dichapetalum moralesii,2708594,GBIF,Rueda 17996,Manuel Vargas,,10.966667,-84.333333,"Municipio de El Castillo, Refugio Bartola.",2005.0,1,1,1,,WGS84,2019,R.M. Rueda|L.D. Paguaga|H. Mendoza|Nelson Zamora|Daniel Solano
34171,PRESERVED_SPECIMEN,Dichapetalum moralesii,2790181,GBIF,Rodríguez González 4095,Manuel Vargas,,10.15555,-83.94166,P.N. Braulio Carrillo. Cuenca del Sarapiquí. Guápiles. Estación Quebrada González. Sendero El Ceibo.,1998.0,1,1,1,,WGS84,2019,Alexánder Rodríguez|Luis Diego Vargas|Priscilla Hurtado|Sandy Salas
34173,PRESERVED_SPECIMEN,Dichapetalum moralesii,2790327,GBIF,Rodríguez González 5072,Manuel Vargas,,10.155555999999999,-83.94166700000001,"Braulio Carrillo. Ceunca del Sarapiquí. Estación González, entre Sendero el Ceibo Botarrama.",1999.0,1,1,1,,WGS84,2019,Alexánder Rodríguez|Luis Diego Vargas|et al.
35634,PRESERVED_SPECIMEN,Dichapetalum moralesii,3263989,GBIF,Urbina 3343,Manuel Vargas,,11.002222,-84.275278,"Municipio El Castillo, Comunidad Dos Bocas Bartola, alrededores del puesto de control",2005.0,1,1,1,,WGS84,2019,A. Urbina
45363,PRESERVED_SPECIMEN,Dichapetalum moralesii,1139933,GBIF,Hartshorn 2558,Manuel Vargas,,10.42,-84.02,"La Selva Protection zone, along main road to Quebrada Cantarana",1983.0,1,1,1,,WGS84,2019,Gary S. Hartshorn
47299,PRESERVED_SPECIMEN,Dichapetalum moralesii,137555,GBIF,Jacobs 2953,Manuel Vargas,,10.431389,-84.00361099999999,"Zona Protectora, between Río Guácimo and Río Pejé, vicinity Quebrada Cantarrana",1984.0,1,1,1,,WGS84,2019,Brian Jacobs|Michael H. Grayum
47300,PRESERVED_SPECIMEN,Dichapetalum moralesii,137566,GBIF,Zamora Villalobos 713,Manuel Vargas,,10.33,-84.05,"P.N. Braulio Carrillo. Estac. Carrillo, Quebrada la Mina.",1984.0,1,1,1,,WGS84,2019,Nelson Zamora|Pablo E. Sánchez V.|Luis H. Elizondo
47329,PRESERVED_SPECIMEN,Dichapetalum moralesii,137837,GBIF,Herrera Chacón 3535,Manuel Vargas,,9.28,-83.21,"Cantón de Buenos Aires Siguiendo el camino entre Sipar y Olán, cuenca superior de Río Cabagra.",1989.0,1,1,1,,WGS84,2019,Gerardo Herrera Ch.
47449,PRESERVED_SPECIMEN,Dichapetalum moralesii,1394472,GBIF,Poveda Álvarez 105,Manuel Vargas,,9.9,-83.62,Pavones,1972.0,1,1,1,,WGS84,2019,Luis J. Poveda Álvarez
